Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-Feb-23,6482.9,6524.95,6444.05,6511,6492.846586,3207,1011,20822559,1093,34.08,80.9,28.1
27-Feb-23,6460.05,6500,6325,6360.4,6395.102072,7867,1834,50310268,3787,48.14,175,-99.65
28-Feb-23,6380,6392.25,6080,6127.35,6210.245459,27911,9187,173334161,13034,46.7,312.25,-252.65
01-Mar-23,6101.3,6270.15,6101.3,6196.95,6210.52226,7435,1621,46175233,2220,29.86,168.85,95.65
02-Mar-23,6215,6230,6131.7,6151.15,6180.911788,11189,3740,69158222,4830,43.17,98.3,-63.85
03-Mar-23,6160.05,6220,6160.05,6179.75,6197.647004,13884,3469,86048131,5780,41.63,59.95,19.7
06-Mar-23,6221,6320.75,6219.9,6236.25,6269.648787,14262,4323,89417731,5982,41.94,100.85,15.25
08-Mar-23,6219.95,6356.2,6164.45,6333.6,6262.337478,7802,2166,48858757,2319,29.72,191.75,113.65
09-Mar-23,6345,6379,6266.35,6284.3,6322.839834,4589,1101,29015512,1935,42.17,112.65,-60.7
10-Mar-23,6249.65,6318.1,6185.85,6247.05,6255.761809,4467,1183,27944488,1605,35.93,132.25,-2.6
13-Mar-23,6249,6297.3,6112.95,6130.95,6171.757138,8301,1667,51231756,4078,49.13,184.35,-118.05
14-Mar-23,6133.05,6186,5918.15,6062.1,6012.31461,17536,3203,105431949,3999,22.8,267.85,-70.95
15-Mar-23,6100,6189,6060,6089.6,6152.71355,11454,1604,70473181,7048,61.53,129,-10.4
16-Mar-23,6090,6139.05,5900.4,6108.15,6082.44875,12644,3498,76906482,5593,44.23,238.65,18.15
17-Mar-23,6178.75,6198.3,6140,6154.2,6173.515688,8637,1033,53320655,3031,35.09,58.3,-24.55
